"","MEmidnightblue","MEpurple","MEroyalblue","MEsalmon","MEcyan","MEgrey60","MEdarkred","MEdarkgreen","MEblue","MEbrown","MEturquoise","MEdarkturquoise","MEblack","MEyellow","MEdarkorange","MEtan","MEwhite","MEmagenta","MEred","MEgreen","MEpink","MElightyellow","MEorange","MElightcyan","MElightgreen","MEdarkgrey","MEgreenyellow"
"RIL_240_UN",0.0391788495032057,-0.0361633934710777,0.0438271611225058,0.0888786982752948,0.058196693426687,-0.0420954337655766,0.0836290499142308,0.0178945570987849,0.124767581513779,0.0573295668014767,-0.0589198867182021,-0.0888182496526056,0.0233479489185507,0.0313445436351342,0.0270726228372937,-0.0728127354963684,-0.0163976394212125,-0.136408312621264,-0.0518373638775016,0.0318904033419778,-0.0681747130529188,-0.0728466397692525,-0.0641245985352319,0.0635096486130366,-0.0622323729806315,0.0281650432083856,-0.038925888620561
"RIL_242_CR",0.0571924393815707,-0.0211878120661222,0.0771364010944856,-0.0832984144412374,0.0492622041798923,-0.0672909071502323,0.0536757616276782,0.01025393148415,-0.00314848678120788,0.0387743480232978,0.0707594745097643,0.0254449649715017,0.000977122319973392,0.0326815382933503,0.0583482992288112,0.0740807328368022,-0.054856628566712,0.0770768685439756,-0.0475507989803624,-0.0297313904127254,0.0164500174915094,-0.0589783302477083,0.0761168895042367,-0.084651082237429,-0.0620899648441236,0.0285698479718439,-0.0700348771745554
"RIL_242_UN",0.0484966990699362,-0.0141381592082666,0.0782070953059209,-0.0681414762480642,0.0534283210550411,-0.0499161629526651,0.0546180713628186,0.0187212632749514,-0.0357810798265378,-0.0890562730590126,-0.00365188709983949,0.0324064216287867,0.117498654737416,0.14062887913382,0.0592830786699048,0.0738962571906716,-0.0708503214881296,-0.0261302476938013,0.0116455039635072,0.00776649530283961,-0.0961091273778938,-0.0554909504338865,0.0799638367049026,-0.0694187207918021,-0.0614530192993822,0.0385133711758194,-0.0658494102663904
"RIL_243_CR",-0.10155223681571,-0.0262524268451331,-0.0474190549815112,0.0802243271830401,-0.0713246935228976,0.0203045909181775,-0.052402072220869,-0.0239867356492782,-0.0725365684548017,-0.0584999591884767,0.0153763845770264,0.0435457206080677,0.127493276875386,0.0427267770942466,0.00282629995066737,-0.0566602714758629,0.0225374985933886,-0.0728538317843904,-0.0216268965922246,-0.109918386409603,-0.12137829402797,0.0724927940037,-0.0174627825996662,0.0703090988040024,0.0992473707231303,0.0636588853241657,0.107750630237737
"RIL_243_UN",-0.099819554467567,-0.0357643947346069,-0.0637498388812761,0.0819107429638526,-0.0919721620112614,-0.0074461394065386,-0.0656356370285014,-0.0322393240065692,0.0462402737312798,0.0115175734303062,-0.04722347566568,0.0249056692274172,-0.0387826285235216,-0.091745032014017,-0.0246596649648436,-0.076659316379192,0.0316502061740307,-0.0379399941736808,-0.0199213113469643,0.053138380847818,-0.00256056875244082,0.0674335230449431,-0.0276821381561334,0.0585493164148344,0.104743017502288,0.0610199028641403,0.110767099131704
"RIL_248_CR",0.0445851238083131,0.0310868759985966,-0.06617508346018,-0.0828687378013021,0.0426472960885437,-0.056592056797447,-0.0767318634891352,0.0102509301674351,-0.145342187577118,-0.090646365849364,0.0312874507698652,0.0483689331885612,0.163487823442314,0.146744509809253,0.0532569069259693,0.0850912884694694,-0.0608907180659316,-0.0490033519681387,-0.0338677693526752,-0.126645664452667,-0.0953429212935598,0.0695580059167886,0.0779863964153607,-0.0776179984621124,-0.0559135363440753,-0.043449902269173,-0.0635257705824158
"RIL_248_UN",0.0489390119411586,0.0165205218796313,-0.0701161372648842,-0.100036530793682,0.0415779898178898,-0.0568162878026414,-0.0822716701756783,0.00467980122412122,-0.136020136658265,-0.0952081991308419,0.00280253573654981,0.049872220197984,0.0899085715824534,0.149928065975061,0.0573265685666788,0.0820290973353461,-0.0623941971624231,0.107030352647769,-0.00596461956865101,-0.0672696394870621,-0.0117404750440305,0.0671624719283432,0.0738215867290798,-0.0860210762714063,-0.0599895286885877,-0.0285740184564496,-0.0707564936407611
"RIL_25_CR",0.0487956910225668,0.0914009887371735,-0.0636955930803601,-0.057658224946779,0.0466934270132334,-0.0498962559446841,-0.050252585372192,-0.0603574545655253,0.0124280410697218,-0.0274311239065433,-0.00282236358079674,-0.0498180448251149,-0.0478469551501519,-0.0201883185999791,0.0556752101870066,0.0856726297313808,0.059880013150804,-0.014776352874477,0.0278153861378858,0.0213257063676389,0.000273110442582612,0.0653566396242847,-0.0624003996167718,0.0788397409093632,-0.0195230944989424,-0.0645097519231659,-0.041935412166069
"RIL_25_UN",0.0446533437780193,0.0862218239164302,-0.0665190277628252,-0.0657609700894446,0.0419676658761074,-0.0585327186812636,-0.0592048696865907,-0.0594181425449093,0.0438431257566698,0.00329154091655319,-0.0492739522536839,-0.0553541813939029,-0.0596267366797894,-0.0514020869564237,0.0624338362878284,0.0825202684167158,0.062431207903099,0.030115310611561,0.0338618142356306,0.0746381016148232,0.0466448174609071,0.0628991723116932,-0.0632759934304768,0.0612249516010234,-0.0232725173200569,-0.0795952764011732,-0.0557012922563124
"RIL_250_CR",0.0735105638458667,0.093395635706686,-0.0620785273776716,-0.0555121043786958,0.0366715951426868,-0.0393889121875172,0.0804529822475258,-0.0824476263124826,0.0404769244308043,0.0160113685990219,0.0123966489139778,-0.0087096989991151,-0.0349266558378888,-0.0373339335414412,0.0446549741624174,0.0468861257911373,0.100305418175373,0.131659864777139,0.0156163304969152,0.0542949716032107,0.0791872530174194,-0.0681050890246009,0.056391780666901,0.063310789351912,-0.0390643758446771,-0.079726539711068,-0.0578895419290992
"RIL_250_UN",0.0658187325077059,0.0844603590928767,-0.0718583482645406,-0.0636517830878625,0.022156745291033,-0.0471193199678794,0.0770070994663033,-0.0993518624554177,0.0374384683391085,0.014980363335514,0.00681088142103249,-0.0251146270323414,-0.0323936024559972,-0.031131455250626,0.0477939422820679,0.0387884047520727,0.088259601881937,0.0474778752941438,0.0184624966475511,0.0412509629657953,0.0786609046490205,-0.0935781801178557,0.03540026907874,0.0573129481212936,-0.046919340489061,-0.0957809669779893,-0.0760503475512342
"RIL_251_CR",0.0548369380334702,0.0407172132118748,-0.064297860766392,0.0521939022002295,-0.113484898647486,-0.078634785774584,-0.0648642468861639,-0.0738541537113933,0.040762489795849,-0.0610720124262437,-0.107592242617864,0.0284768499445235,-0.122300959567802,-0.060191522597611,0.0672542240767746,-0.0747343751530857,0.0738960208848284,0.0523721150722222,0.133483167146554,0.198385191497241,0.123003171506658,0.0507585989542292,-0.0696391942996783,-0.0517288976506847,0.0926937453853197,-0.0469427930181101,-0.064117688331823
"RIL_251_UN",0.0613588593407866,0.0410198364617912,-0.0509481723385458,0.0624818799479027,-0.0935264809344704,-0.0605008402189629,-0.0464979152089882,-0.0665691853285883,0.0547578130510222,-0.0155742140969435,-0.0850300740676503,0.043985841887043,-0.136024192430184,-0.107286345509154,0.0667514438159067,-0.0638926331179929,0.0810918550480612,0.0536816014000634,0.110126909582055,0.157030815211268,0.131155068721718,0.053491051740207,-0.0515968545509928,-0.0414661413080021,0.0983131460728297,-0.0399567948858378,-0.0459196931506842
"RIL_253_CR",0.0336145970489898,0.0155457649695232,-0.0619932330466791,-0.0823642776787054,0.0393982685715552,0.0821020370945583,-0.06507600163154,0.0624146023565794,-0.131704568196301,-0.0987960836786934,0.0839360322208915,0.0552567392154061,0.164583840731547,0.13364495243947,-0.0771338375015037,0.0720545182004065,-0.0667358140043071,-0.0297863243698391,-0.0749054762692834,-0.125154075328813,-0.139225170190388,0.056851205651281,-0.0722702904129889,0.0542577849776212,-0.0663244901159891,-0.0142955334654764,-0.0631127989858348
"RIL_253_UN",0.0341463458050456,0.0209110705909688,-0.0658488144624347,-0.0736561138271488,0.0516116551006118,0.0898779786421981,-0.0748123017489411,0.0623942424958246,-0.0747250911716201,-0.0842501287951906,0.083960268271732,0.0637247043002488,0.163327363376684,0.130868109826954,-0.0815442719047864,0.0756485941868949,-0.0710820360660726,-0.0258531462980079,-0.103679007988834,-0.0938597887528891,-0.156739496550385,0.0622795992320157,-0.0685476178622597,0.0556823539938822,-0.0693108462489887,-0.00813880474994198,-0.0628092998731518
"RIL_255_CR",0.0465378127655216,0.0759630840337647,0.0825965750316842,0.0660665382266115,-0.0313179610560143,-0.0321444713751935,-0.0805979079439065,-0.0991185643643781,-0.0789074556417707,-0.0607447750851809,-0.0178604076222995,-0.00564663161473811,0.0407278486716702,0.0506511644931938,0.0149461816804109,-0.0724875468178701,0.0729893503792252,-0.0116718842619268,0.0497556608763859,-0.0604659023032433,-0.0471759860954769,0.0778137842779052,0.065472945188628,0.0682719572465182,0.029002952503051,-0.0891017756251169,-0.0680267464804857
"RIL_255_UN",0.0363983684310738,0.0716489432573606,0.0814936333608599,0.0565784650272083,-0.0302223093682439,-0.0222896540952775,-0.0752051020204276,-0.0884132393734423,-0.140454700449963,-0.0840677144433855,0.0362743081128652,0.00532477764267698,0.139369025185427,0.0600211849154735,0.0247679748963827,-0.0691366610906494,0.0742993325511493,0.0122866078835643,-0.00416917859507451,-0.110133351586353,-0.0807426347584538,0.0704858503754131,0.0479886882923875,0.0648313592053973,0.0285279599380455,-0.080001964659275,-0.0660797411043562
"RIL_256_CR",0.0591498122413214,-0.0300223007994141,0.0772827920093073,-0.0483096998788824,0.0131444113286081,-0.0326760313935782,-0.0491634194223325,0.0713341095679942,-0.0264311635769782,0.0429404151586832,0.0380523965880311,-0.0666892170392659,0.0191876802010672,0.0219325823711778,0.0296993380355433,0.0718164085243958,-0.0500892096190766,0.0170298890343926,-0.0206680412805037,-0.0729204824639494,-0.00379189069111915,0.0553503578720149,-0.0440641473009079,-0.0742945732302437,0.00320882253107105,0.0366261577387096,-0.0434780046384413
"RIL_256_UN",0.052180135256068,-0.0456973867269686,0.0769154637312264,-0.0557665939507814,0.011653647105104,-0.047625748777988,-0.0605850877255984,0.0705053420692395,-0.0610204003115011,0.0136519856465081,0.115780678596844,-0.0739847772858761,0.136114789906687,0.051382437838476,0.0230802580377822,0.0605376220701642,-0.0684660970590604,0.00173755242104556,-0.110769731840667,-0.137754336107557,-0.126762056789618,0.049256859403377,-0.0655195892788159,-0.0777372890484244,-0.000108270789670364,0.0383856065530555,-0.0655042755393019
"RIL_259_CR",-0.0647031494518342,-0.0624043485385094,-0.0744111965145011,0.0336326048262307,0.0531819331501223,0.0318574603467843,-0.0713568694210591,0.0077446275121964,0.127354873489484,0.147730145714426,0.0066123477680856,-0.0778647173128592,-0.0706233884160146,-0.115873084638299,-0.0254844746981372,-0.0111463145782089,0.0114272706934586,-0.0812173594167192,-0.070205248231947,0.00692445710688012,-0.0176442625304336,0.0766764466070951,0.0932730977482446,-0.0820022219193272,-0.0345499038239539,0.0755950032650146,0.0797770940124021
"RIL_259_UN",-0.0868022997504191,-0.0721340539490613,-0.0766223842717353,0.0141296351205926,0.0485090859958234,0.0332371581513317,-0.0790627266242007,0.000257186531328075,0.00465356286706506,0.0675473152236429,0.0430920189497378,-0.0788215043231298,0.0262781869288543,-0.0193584925851114,-0.0201218882539764,-0.0195272598135187,0.00905047064675048,-0.0600582605196437,-0.0409586645540896,-0.0569930954940669,-0.0229561693510784,0.0710564650623032,0.0788688106918004,-0.0894801780748652,-0.0526062657546845,0.069469586167837,0.0721868505190584
"RIL_264_CR",0.0417441743476256,0.0934707153338598,-0.00202218088441858,0.0366976940905859,0.0515376785622734,0.0885876413853483,0.0704351296523543,0.0494699393776665,0.0144836117193774,0.0884241916080845,0.113424982965409,0.0727803500824885,-0.00689913556388371,-0.0334560669324902,-0.092078812104806,-0.0399508561854252,-0.0668548521963162,0.0453175921684656,-0.0714208718971506,-0.0659578563961622,-0.0254155430498483,-0.0757895718786464,-0.0755074025586637,-0.0806664633113595,-0.0410257279663924,-0.0789007616404625,-0.0587468431240672
"RIL_264_UN",0.0531177840382509,0.0931640930479544,-0.00912958337662173,0.0405200134917969,0.0549600488811367,0.0944513796387751,0.0740168341365547,0.0499715240047206,0.0817640703961023,0.0633379424317379,0.0312742778030677,0.0826891704768336,0.00598542341603698,-0.0275269719918116,-0.0951463758953998,-0.0390145406231958,-0.061480245952791,-0.024675382073832,-0.0747123557808246,0.0290064151053365,-0.0214390574328626,-0.0721061918103337,-0.0635914022221189,-0.0820552214245028,-0.0427684032350701,-0.0703239088976472,-0.0589371369274317
"RIL_265_CR",-0.0767637385118893,-0.00494676121010029,0.0730018961502957,0.0558377886227497,-0.082903081041594,0.0908504138463921,-0.0733172481496917,-0.101788735166311,-0.0290505660274727,-0.0415866255044497,0.011574588401297,0.077723651168151,0.0249483457231336,0.0361018082208939,-0.0931628283926312,-0.0679634603059523,0.0812509390706339,-0.047926490628269,-0.0372255490327447,-0.0357241284957878,-0.049450357610221,0.0640418535067103,0.0816570722785236,-0.0802181121884148,0.0640154459946059,-0.0068034642149741,0.0697265406258052
"RIL_265_UN",-0.0691181942303873,0.00248941021414907,0.0752590978131813,0.0664085966630424,-0.0728375807993181,0.0899552335855586,-0.066826249682402,-0.0827230308351494,-0.0394502227785079,-0.0243211070103996,0.0887669702912266,0.0809812344856339,0.0559147584652027,0.00928415022988546,-0.0822664884286696,-0.0605879499586117,0.0919165300473502,-0.0539301201400928,-0.0424499302766699,-0.06494490390272,-0.0879761770753599,0.0664353076032501,0.0881479266660234,-0.0665749836519828,0.0671381382153673,-2.95651570348809e-05,0.0736542165608541
"RIL_267_CR",-0.102755302225032,-0.0809557606862635,0.0869339651851927,0.0585484013456678,0.0608162207837259,-0.0692648573149727,0.0830929764674433,0.0764619008053853,0.0498203498256547,0.0590238287165593,0.0226993255090591,0.0466049616645659,0.0101985280564042,-0.0186602787240175,0.0597171648258614,-0.0619349904645981,-0.0728720758996653,-0.0385094289012405,-0.038397592315692,-0.0600526726592788,-0.0749378987412998,-0.0802177349174332,-0.0673560577934971,0.0273776217555513,-0.05876189801688,0.0820426145465467,0.0977116883479801
"RIL_267_UN",-0.0822946030492035,-0.0663280915666608,0.0794754952468516,0.063792298338932,0.0628832519164035,-0.0531039679452051,0.0865169109379053,0.0715350060532419,0.116054350395025,0.0582996652945222,-0.00336308983384671,0.0453175124810844,0.0321402493740208,0.0169158775352456,0.0621861464526244,-0.0563447753033133,-0.0600991615873706,-0.0454544995483194,-0.0755548085631764,0.0474991920652988,-0.0527454552119558,-0.0682957162915397,-0.058233791608297,0.0250857185761525,-0.0497100553752746,0.082784165106395,0.101504455580589
"RIL_268_CR",0.0110604717140551,0.086036992093288,0.0728752292140063,0.036086558623514,0.0517049489812327,0.0911278584858691,0.0343584404766014,-0.0721236690628279,-0.0685077915149405,0.0156004442651505,0.0646421634200018,-0.0168661218587782,-0.00472522310074107,0.0213583225911847,-0.0716944307860241,-0.0391863321622189,0.0755869860649015,0.0399059557391097,-0.0154702867128168,-0.106024536593944,-0.042920340707997,-0.0263766102104068,-0.041807373912172,-0.0588973316064542,-0.0347819245312237,-0.0619060328559249,-0.00600656953808256
"RIL_268_UN",0.0131138558510145,0.0797144314911184,0.0673715014057966,0.0522370294431805,0.0521822820204144,0.0869551640665642,0.0306951422054892,-0.0792997597056457,-0.113969443115858,-0.0269057563059307,0.0147207348914947,-0.0181511408977763,0.0632759084530459,0.0374322618871878,-0.0773342123588187,-0.0374834105339891,0.0747151552815914,-0.137208014060585,0.0185648895591223,-0.120865284143361,-0.0669764312005727,-0.0334753176943497,-0.0437833668295749,-0.0691528102306983,-0.0423336575800042,-0.075614483221779,-0.0185716461980905
"RIL_270_CR",0.0810882148642136,-0.00546880232523703,0.0788253942639389,0.0471832583741283,0.0542635463123521,-0.0203173065978295,-0.0518760175785514,-0.016676848133491,0.179447381578803,0.238145125415114,0.0848122147690858,-0.0766944170737263,-0.0908726963515975,-0.0208383991896513,0.0563518545843982,-0.0130532758662885,0.0823873460268606,0.02048474874736,-0.110002858207607,0.0701628216578581,0.101542268165196,0.0689601328390483,-0.0114969409594965,-0.0706779190162494,0.00839317165289731,0.0664091557594193,-0.0265372147328333
"RIL_270_UN",0.0612019450773609,-0.023630566738968,0.0726769484436825,0.00607047454538672,0.037919455501572,-0.0445412200335853,-0.0728817492604796,-0.0274000587252585,-0.01045675622201,0.0158091582202649,-0.0627570752374815,-0.080535285105941,-0.0805484761126141,0.018777776675554,0.0547279105825085,-0.0427468531899772,0.068273396907723,0.236836940208872,0.0822591789745221,0.0758253900261022,0.141610431289393,0.0583779108961454,-0.0461326439493199,-0.0978449331781385,-0.0274754459156716,0.0364384655127076,-0.0653978215260854
"RIL_277_CR",0.0543502114053498,-0.0683832140528693,0.0825417547214467,0.0871817805096864,0.0379921306501927,-0.0547025077752477,-0.0716393935656994,-0.0224930539866709,-0.0107689119145263,0.0355409535545599,0.0695551361638981,-0.0635609666051701,0.0674333467962386,-0.0658765488181756,0.0631137918854401,-0.0633714705188379,0.0677110582981734,-0.111918053819678,-0.0358971694400215,-0.100686673347536,-0.0724403789082994,0.072244239229394,-0.0369479996188683,0.0546671333843977,-0.03143889601761,0.0728060441769301,-0.0516134880423739
"RIL_277_UN",0.0554818588245665,-0.0653229332820328,0.0776694180382083,0.0609856386311144,0.0366758328980973,-0.0566094275038844,-0.0644129249387595,-0.0278916192338078,-0.0713896135171411,-0.0627710695665975,-0.0724182156097318,-0.0743576408099456,0.00121932747290179,0.0354796217117646,0.0608762503629236,-0.0814952757215294,0.0589538377963399,-0.0032388698044891,0.0913887361534221,-0.0474970891779694,-0.0496836805369228,0.0667263844319911,-0.0458433007212856,0.0427319486305245,-0.052509812432241,0.0634103987966018,-0.0727482594777806
"RIL_281_CR",-0.0333648149913511,-0.0608740449535089,0.0781920207619087,-0.0837913720583038,0.0551080312307033,-0.0598975142181221,0.0293428795800494,-0.0857362190747385,-0.0486516705210243,-0.0488852443949932,-0.0430805139514192,0.0558113256679161,0.0177581100011856,0.100484800000435,0.0658226063948875,0.0923496692315903,0.0919097080054468,0.0295737483989181,0.0477297656949378,0.00354123415216264,0.0642282564131567,-0.0203056605483874,0.0958315860250777,-0.0661483490313744,-0.0589959015499178,0.0538896424903337,0.0435654870130069
"RIL_281_UN",-0.0494018975168481,-0.0790001287121783,0.0803692513374084,-0.0885298841643112,0.0595286784372507,-0.0773846239713039,0.0258406286382152,-0.0944687278208968,-0.0804064325923556,-0.128221511297166,-0.0374242205610655,0.0506270822753004,0.0799073223640445,0.133098077056783,0.068563781884657,0.0871854282663707,0.0877885427499479,-0.0555183573578993,0.042304819172642,0.0138355953894173,-0.0231514369617203,-0.025200494778057,0.0940312588081521,-0.0676535169275165,-0.0704355616481175,0.0543623221399882,0.0364482682581562
"RIL_282_CR",0.0201150136733555,-0.0193336507647119,-0.0467586293748854,-0.0331751680427574,-0.0809625915763597,-0.0482611949767352,0.0722989141926476,-0.0425966930300435,0.0173031467634496,-0.0633320091711611,-0.049017601516895,-0.0511233280147829,-0.0299272499732564,-0.0929589578983277,0.0578421478143574,0.0387385884220101,0.00323140300496826,-0.034820328708601,0.0869586419555521,0.154634710988421,0.0960258493279703,-0.075955910619361,-0.0303458057660899,0.0412315662171807,0.0897573116002456,0.0156192178613256,-0.00190732813678335
"RIL_282_UN",0.0214672487057581,-0.0320572777396022,-0.0593977670096588,-0.0460761203165843,-0.105480694341238,-0.0642069439507441,0.0765292734726458,-0.0543328657947669,0.0119011945165083,0.0204804877468212,0.0256723869666315,-0.0643703256749072,-0.0420257114981825,-0.0656827199755929,0.064190856120257,0.0367536485103003,0.00335033311646201,0.0336696397419478,0.021309620201179,0.0495592735485005,0.124125284048619,-0.0786820020819142,-0.0564337496295544,0.0497480876995413,0.0980711857909152,0.0295824597090694,-0.00572539424945479
"RIL_284_CR",0.0158073206333546,-0.0289833210244599,-0.0557709047041163,-0.049713311944149,-0.10584758368515,-0.0761454449881472,0.0734339526903831,-0.0463458025858238,-0.00403176239113523,0.00183098994977449,-0.0210398056063811,-0.0666237935172298,-0.0238390158529036,-0.0875314734731365,0.0632898150324852,0.0380947786685934,0.00596419211433674,-0.0181830227009302,0.0301095443832825,0.011809849027896,0.0851629442713476,-0.0827710665607895,-0.0524701792759617,0.0497752471746374,0.0983348298664041,0.0270709223555646,-0.00711428436190758
"RIL_284_UN",0.0224520387468695,-0.0192404968064591,-0.0473137802296448,-0.0459804423199142,-0.0875934044142411,-0.0510743506254344,0.0738456052013515,-0.0421293264209779,-0.00395742437173245,-0.018967301350731,-0.00924840286950376,-0.0380990417648733,-0.041908192736545,-0.051838746162531,0.0589325901719855,0.0401488759691601,0.00684684678059162,0.0665274771890721,0.0548558006489693,0.0638423873034464,0.111025472656235,-0.0679707123689509,-0.0496524270909671,0.048674243938397,0.0928557143776371,0.0247314295532863,0.0022214399769659
"RIL_285_CR",0.0172688027740178,-0.0702933701632326,0.0767542933887086,0.0758358593515302,0.0497133187434072,-0.0532652586670262,0.0196367523146746,0.0769295012335445,0.033345386050091,0.0413930588132747,0.0314977103221567,0.0359899741907344,0.0214980616470392,-0.115031483484995,0.0563635515403079,-0.0549707860745721,-0.0666400152003225,-0.0700889365665842,-0.0550569568612957,0.00214430460158986,-0.00550237925827432,-0.0193869342124891,-0.0420274750892962,0.0271644987611841,-0.0434459294454123,0.0698494151699272,-0.0237268080550396
"RIL_285_UN",0.00733837965028947,-0.0656191576870543,0.0752625441620762,0.0531685986045797,0.039891880570231,-0.0571543724003477,0.0173847878120243,0.0685542338082226,-0.0736337322956083,-0.0126731340314858,0.0970346421660398,0.0398485212835038,0.103342875570322,0.0263165564780549,0.0599880326971546,-0.0619937030545291,-0.0675255991185736,0.0213377537647818,-0.103971932914536,-0.117613736750953,-0.0664067294272821,-0.0257514679249701,-0.0636565922854846,0.0287241782850718,-0.0502478770421605,0.0593694838796656,-0.0287936844380937
"RIL_288_CR",0.0707226233549694,-0.0464276248421226,0.045967083757406,0.0720614306353503,-0.0823725465250044,0.103338426682483,-0.0556541938886918,0.0680225475808902,0.0804426348965534,-0.0166570351837595,-0.0533111314573349,0.0490117389371813,-0.0182442401482872,-0.0167015523102106,-0.0967240645359067,-0.049382609318621,-0.0699227013192528,-0.0623713059309439,0.0344399362730684,0.0361164016700762,-0.0189228024960625,0.0638429883202239,0.056163234541242,0.0739111860692832,0.0862513576933267,0.0665935423096847,-0.0608040087430281
"RIL_288_UN",0.0640196531136371,-0.0461887182417248,0.0471209043218124,0.0660473057962182,-0.0805723810250945,0.0968219814034351,-0.0498068320657769,0.0684717804569509,0.023427707861967,-0.0441097080684251,-0.051584625972678,0.060061513217386,0.0259077777222725,-0.0347172077230413,-0.0849399612632136,-0.0591069317780689,-0.0791638829042817,-0.0808406185835033,0.0182627154885607,-0.00861225094962288,-0.07711728559305,0.0617936919083736,0.0486276409109246,0.0695893607221083,0.0773689124257123,0.0598485540824628,-0.0603598200934387
"RIL_289_CR",-0.0811112950820038,-0.0841002019361851,-0.0700388842317517,-0.108944185201706,0.0552506822506682,-0.0682242373759499,0.0735320436239351,-0.0893617855281267,-0.0487149815188335,-0.081491340295394,-0.084721701162137,0.0406600761678199,-0.0275599501053495,0.0545284730257261,0.0662138979758055,0.09287073906407,0.0885732515193392,0.0398348146492067,0.0959929707947074,0.0299920051919028,0.0137475756254212,-0.0804936023148612,0.0694704226836593,0.0706243932123341,-0.0534502951412853,0.0609160171149921,0.0906344279222176
"RIL_289_UN",-0.0890365166807519,-0.0825013713184109,-0.0698724836493305,-0.104451056076723,0.0544155305373217,-0.0676320112259789,0.0743538024107424,-0.0959489413788582,-0.113329186765898,-0.138921820726328,-0.0933145838511405,0.0422440998254326,-0.0072094548675614,0.0491274176972535,0.0645314082408823,0.0898510258691124,0.0853041846309099,-0.0164141998701797,0.111055215322928,-0.00328822341515105,-0.0204346212727309,-0.0817166029893299,0.0734556207075222,0.0726711901939085,-0.0621197500219393,0.0568941332781069,0.0837893838654999
"RIL_290_CR",0.0540005173810791,0.0187840151957265,-0.0786303752706992,-0.104760355745535,-0.112783663842392,-0.0447002637400718,-0.06951691757633,-0.102350437639408,-0.0641698483275197,-0.0529460048980993,-0.0347816372070397,0.0666510700991517,-0.0395274634459918,-0.0133148788666327,0.0149121681700006,0.0916926101091744,0.0817621781248889,0.0405196987194497,0.0730329788506775,-0.00321600506130635,0.0888919134093188,0.0402741692786885,-0.0738465981839748,0.0496951456145484,0.0756383055666635,-0.0436594419539043,-0.0815685697169387
"RIL_290_UN",0.0622729771381309,0.0304779449460434,-0.0710453086627105,-0.098262953294158,-0.0959094156148451,-0.0296207413347782,-0.0579537760732082,-0.0919020212146974,-0.0425328378410993,-0.0316697459197029,-0.0108947566868805,0.0719597837676426,-0.037675558723673,-0.0139734262054857,0.0204102358919192,0.0937138784425052,0.0859808773258337,0.101739571825181,0.0285491803357544,0.0173531787656826,0.0604353215930957,0.0460492936225971,-0.0852092536094951,0.0527331231621026,0.0798027029367712,-0.0314478884312259,-0.0691491194604132
"RIL_294_UN",0.0617398961180488,0.0604800216476106,-0.048162738038155,-0.0571449239408124,0.0128250353108201,-0.0354934172136507,0.0602561661890505,0.0681968446472546,0.0105439596235809,0.0103243721153987,-0.00732221557285877,-0.095444764760837,-0.00167739487938238,-0.0773475969275063,0.023075899016578,0.0464477043975505,-0.06518231295182,-0.0769401177858555,0.00328964432890521,0.0254288914783568,-0.0120072835775965,-0.0813765793023771,-0.0564322827437692,-0.0795801995639434,-0.0260871303993772,-0.0705593903271459,-0.076675562475175
"RIL_30_CR",0.0695876433786964,-0.0379316418661207,-0.0227565587903027,0.0745702917907019,0.0496191713828142,0.0991533922217077,-0.0439783535005221,0.0476316311625552,0.109046619336156,0.0686804560125752,0.0229577600270253,0.0765849963312263,0.0365866118465462,-0.0308203582477837,-0.0602769453429918,-0.0277164759710115,-0.0459292884013788,-0.0658270782120266,-0.0357220198078632,0.0257955383793021,-0.0707763844669576,0.0750354455910477,0.099697847260771,-0.0354458398798639,-0.000200258038056082,0.0778679929001606,-0.00770718877534129
"RIL_30_UN",0.0496460319997263,-0.07234250449427,-0.046291649356104,0.0653469416813441,0.0519977606461615,0.0939152754650683,-0.0767922252587508,0.0307876172200055,0.00318736958395045,-0.0626284041931483,-0.0271865533583709,0.0928789705305133,0.0455939048557689,0.1147007339209,-0.092307405219888,-0.0654089097603392,-0.0692619635346574,-0.0605515555463611,0.0226587424100864,0.0267501697495099,-0.0853890885094955,0.0732093579496192,0.0881853989789984,-0.0718885164732725,-0.0369664169623764,0.074068103655211,-0.0451705110737043
"RIL_300_CR",-0.0978886934644047,-0.0414106098562695,0.0720986237441014,0.036300599038723,-0.0932551351723779,-0.0650668896987164,-0.0778470513378388,-0.07644521076229,0.0319591508552192,0.0374640950783383,-0.0799746775223716,-0.0835279089466131,-0.0824380061395003,-0.0416584387839048,0.0539457168480401,-0.0380797747309947,0.0854258163424976,0.0166116492712357,0.0423229862604163,0.0446125626364767,0.101124782344136,0.0776819414887649,0.0389127061912745,0.0674642545051941,0.0861356839733366,0.0320382428360185,0.0971101939929182
"RIL_300_UN",-0.0964329017573262,-0.0409334516012672,0.0737608661319584,0.0370068412831482,-0.0855161799901475,-0.0588340378017798,-0.0733711798057003,-0.0759454039169921,0.015173115282114,0.0177862137320862,-0.0587879211916136,-0.0764695958908769,-0.0258060055815548,-0.0186695492530816,0.0581212551074603,-0.0373617162101669,0.0850163956760027,0.0226045809902581,0.0304801017126958,0.0486524029001184,0.0491478224768617,0.0793832273495843,0.0397800168827282,0.0700880899305966,0.0816496972071673,0.0297916173515365,0.0994977302114524
